id,loan_amount,instalment,expected_revenue,total_payment,loss
Summary,,,"Total Expected Loss: $28,885,826.94",,
690178,15000,530.33,19091.88,37.77992853898488,19054.100071461016
689461,15000,486.62,17518.32,49.02757287486728,17469.292427125132
688840,18000,413.53,24811.8,50.5254689034257,24761.274531096573
688799,19000,473.64,28418.399999999998,58.27287976616216,28360.127120233836
684430,18000,445.13,26707.8,65.36787953801314,26642.432120461985
681850,12000,385.13,13864.68,43.68094047461424,13820.999059525386
680992,6000,156.84,9410.4,34.79424374772467,9375.605756252275
679053,10000,212.48,12748.8,28.990870458201265,12719.809129541798
675717,2500,77.95,2806.2000000000003,24.53649565208516,2781.663504347915
673623,5400,121.99,4391.639999999999,30.3904429372958,4361.249557062703
673001,10000,337.23,12140.28,25.27933662595739,12115.000663374043
670808,17000,417.03,25021.8,48.66903347237911,24973.13096652762
670462,26500,655.33,39319.8,27.71586136376901,39292.08413863624
668685,11650,251.8,15108.0,37.134305207071165,15070.865694792928
667320,10000,357.23,12860.28,28.57922406261246,12831.700775937388
664680,12000,257.16,15429.600000000002,47.42027722835282,15382.179722771649
661361,9600,216.87,13012.2,29.163834690656635,12983.036165309344
659745,5000,163.08,5870.88,23.39355450602021,5847.48644549398
659533,15250,377.12,22627.2,70.322480827036,22556.877519172966
659099,25000,608.22,36493.200000000004,66.70743844520683,36426.4925615548
657891,17600,383.64,23018.399999999998,53.513570005347006,22964.88642999465
656945,5500,126.36,7581.6,25.255050991444623,7556.344949008556
651913,4000,93.43,5605.8,33.45683269784533,5572.343167302155
651824,20000,655.82,23609.52,56.507177614761865,23553.012822385237
650598,15000,344.61,12405.960000000001,53.08140725976339,12352.878592740237
649682,10000,364.65,13127.4,38.200844347414105,13089.199155652586
646020,10000,324.37,11677.32,40.50720282784504,11636.812797172155
645050,8300,278.11,10011.960000000001,33.37159228256381,9978.588407717438
644163,14000,426.99,15371.64,40.33356821173858,15331.30643178826
643860,16800,512.39,18446.04,53.46266186827463,18392.577338131727
643621,5000,158.72,5713.92,27.410534288031435,5686.509465711969
643484,15000,385.33,23119.8,45.56469614495917,23074.23530385504
643182,6000,185.02,6660.72,24.49169291006384,6636.228307089937
643152,9600,216.52,12991.2,31.84229006548309,12959.357709934518
642826,6800,208.54,7507.44,28.776344867981724,7478.663655132018
642777,7050,157.65,9459.0,21.274935584062995,9437.725064415938
642766,8125,186.33,11179.800000000001,45.84503034574755,11133.954969654253
641001,22000,698.37,25141.32,71.46902542339365,25069.850974576606
640529,16000,336.97,20218.2,57.24530828071152,20160.95469171929
638227,22000,496.19,29771.4,45.46300692086181,29725.93699307914
637696,12000,252.73,15163.8,27.361136291322016,15136.438863708678
637256,25000,882.89,31784.04,61.41073621925767,31722.629263780742
635771,4500,145.19,5226.84,28.72149246480286,5198.118507535197
634029,2500,75.82,2729.5199999999995,33.22693375057763,2696.293066249422
632851,10000,207.01,12420.599999999999,40.42048104005944,12380.17951895994
631310,20000,489.77,29386.199999999997,45.2531810021908,29340.946818997807
630916,9000,291.93,10509.48,45.71754776802164,10463.762452231978
629006,15000,343.99,20639.4,57.64707007267046,20581.75292992733
627320,15000,300.54,10819.44,42.585894261886544,10776.854105738114
627274,10000,201.93,7269.4800000000005,41.0315516636761,7228.448448336324
626717,25000,386.99,23219.4,59.33291348068641,23160.067086519313
626523,2900,93.06,3350.16,28.994036842488747,3321.165963157511
626172,15000,502.6,18093.600000000002,43.43732085461159,18050.16267914539
622608,25000,400.04,24002.4,26.85505867190476,23975.5449413281
621874,14500,204.99,12299.400000000001,34.56875381670001,12264.831246183301
621218,6000,204.26,7353.36,46.74723781658656,7306.612762183413
621149,19750,283.99,17039.4,26.31799229187722,17013.082007708123
620390,14100,356.52,21391.199999999997,59.35414563555024,21331.84585436445
619881,5000,166.63,5998.68,25.172271742133287,5973.507728257867
619290,16000,357.78,21466.8,63.40325749403805,21403.39674250596
619086,4000,90.98,5458.8,24.775808025645738,5434.024191974355
617717,18000,343.48,12365.28,35.9191436586303,12329.36085634137
616829,5000,166.63,5998.68,26.589731719505515,5972.0902682804945
612541,10000,242.92,8745.119999999999,28.755589081133905,8716.364410918864
607878,25000,445.1,26706.0,47.55265740925657,26658.44734259074
607017,10000,238.96,14337.6,54.03417340880549,14283.565826591195
606069,23500,440.96,15874.56,46.2432006071728,15828.316799392827
605309,25000,501.96,18070.559999999998,50.71439776348004,18019.845602236517
605061,5300,119.54,7172.400000000001,29.557942236916887,7142.842057763084
603853,15000,364.38,21862.8,71.22219910713395,21791.577800892865
603803,24250,338.88,12199.68,37.408899897406194,12162.271100102595
603683,4000,137.61,4953.960000000001,30.95138603164898,4923.008613968352
601162,21500,662.98,23867.28,58.1036714657603,23809.17632853424
601037,8000,165.61,9936.6,45.02397501884379,9891.576024981157
600641,3000,99.98,3599.28,37.01833210213957,3562.2616678978607
599432,15000,332.61,19956.600000000002,56.392755830190026,19900.20724416981
599394,20000,311.93,18715.8,31.39655948405884,18684.40344051594
599351,12000,266.09,15965.399999999998,25.73082645478548,15939.669173545213
597671,6000,198.89,7160.039999999999,24.17148236211821,7135.868517637881
596915,16400,560.36,20172.96,36.152947478985766,20136.807052521013
596195,24000,865.26,31149.36,46.80655918220326,31102.5534408178
595047,20000,277.21,16632.6,51.84706369804845,16580.75293630195
593946,10000,311.11,11199.960000000001,49.11424933623015,11150.845750663771
589107,18250,417.4,25044.0,62.136164710790254,24981.86383528921
588455,18000,395.78,23746.8,36.01911898761172,23710.780881012386
588267,7200,233.62,8410.32,47.76111370312512,8362.558886296874
587874,5000,156.41,5630.76,34.77802538730267,5595.981974612698
587548,13000,406.66,14639.76,55.3475205145899,14584.41247948541
587513,6000,187.69,6756.84,31.46224937588672,6725.377750624113
586508,5600,189.31,6815.16,40.79077793527269,6774.369222064727
583852,24250,533.2,31992.000000000004,50.57459309971924,31941.425406900285
583711,15000,371.34,22280.399999999998,63.19484712788323,22217.205152872113
582305,20000,489.77,29386.199999999997,24.98483186641172,29361.215168133585
581198,14500,394.48,23668.800000000003,36.00017835437706,23632.799821645625
580436,13000,424.07,15266.52,60.51166472877129,15206.00833527123
580277,9600,229.45,13767.0,29.804740816439228,13737.195259183562
579977,7500,163.52,5886.72,29.95642034795148,5856.763579652049
577862,10000,216.18,12970.800000000001,23.906495792516104,12946.893504207485
576557,14000,302.66,18159.600000000002,53.40566277553876,18106.194337224464
575902,25000,502.4,30144.0,45.64924608859605,30098.350753911403
574184,6000,150.93,9055.800000000001,26.88557510723548,9028.914424892766
573817,16750,371.42,22285.2,47.86206174649983,22237.337938253502
571768,19000,414.25,24855.0,61.80733416151472,24793.192665838484
568525,7000,181.74,10904.400000000001,47.90962944065127,10856.49037055935
566833,6500,141.72,8503.2,34.29086218155313,8468.909137818448
566428,22000,815.25,29349.0,29.934177370897835,29319.0658226291
566133,2500,78.21,2815.56,19.12327646982451,2796.4367235301756
563983,12000,257.22,15433.2,57.28659526798986,15375.913404732011
561454,22000,603.13,36187.8,37.08036715802182,36150.71963284198
561392,4000,95.61,5736.6,20.56472659449689,5716.035273405503
559560,12000,375.38,13513.68,46.9645394102054,13466.715460589794
559175,3250,111.64,4019.04,35.612379298200764,3983.4276207017992
555232,7000,167.31,10038.6,23.60538233920093,10014.9946176608
550664,6000,187.69,6756.84,36.22930309928336,6720.610696900717
550122,10000,230.67,13840.199999999999,22.03517024651041,13818.164829753488
548796,2500,86.47,3112.92,34.793664776161435,3078.126335223839
548241,25000,849.72,30589.920000000002,49.00048419561109,30540.91951580439
544972,15000,348.87,20932.2,51.04685001075166,20881.153149989248
544216,8000,198.05,11883.0,50.26097412318815,11832.739025876812
543973,10000,216.18,12970.800000000001,50.30019835355187,12920.499801646449
543331,3950,98.58,5914.8,25.05277081531084,5889.74722918469
542592,10000,240.96,14457.6,58.772325489695874,14398.827674510305
539850,10000,311.11,11199.960000000001,33.116204058569664,11166.843795941431
539128,10500,366.98,13211.28,22.530343046665987,13188.749656953334
536794,10000,232.58,13954.800000000001,22.12569689570434,13932.674303104297
535873,7200,238.67,8592.119999999999,31.625374646218106,8560.49462535378
533581,9800,323.12,11632.32,40.44450794031996,11591.87549205968
533418,10000,312.82,11261.52,29.51065573298005,11232.00934426702
530659,4000,131.89,4748.039999999999,27.769665289497443,4720.270334710502
529168,2000,46.52,2791.2000000000003,35.04946012956048,2756.15053987044
527447,7000,171.91,10314.6,31.513860213879862,10283.08613978612
526111,18000,256.18,15370.800000000001,29.325549721070885,15341.47445027893
525314,15000,392.51,23550.6,51.44477280289801,23499.1552271971
524955,10000,158.16,9489.6,23.14422448606925,9466.45577551393
522028,11200,196.47,11788.2,34.05403619909767,11754.145963800904
519857,7200,171.14,10268.4,28.13963275796394,10240.260367242035
519281,24250,831.41,29930.76,46.46529938128823,29884.29470061871
518628,3000,67.85,4070.9999999999995,24.04361999328629,4046.956380006713
516255,12000,411.42,14811.12,55.37090063163073,14755.74909936837
516043,25000,813.98,29303.28,43.79039285499411,29259.489607145006
515874,5000,101.1,6066.0,27.71796333284428,6038.282036667156
515070,25000,921.6,33177.6,60.79733689975388,33116.80266310024
514258,25000,822.78,29620.079999999998,62.451210367893474,29557.628789632105
513640,5000,169.63,6106.68,46.340890990343794,6060.339109009657
513631,10000,239.64,8627.039999999999,24.78203928214276,8602.257960717856
513563,9250,210.99,12659.400000000001,33.89173315253406,12625.508266847468
512139,10000,353.78,12736.079999999998,34.63367557248608,12701.446324427512
509250,10000,329.1,11847.6,30.03858376179221,11817.561416238208
508931,3000,92.82,3341.5199999999995,20.37134812649917,3321.1486518735005
505793,3500,113.35,4080.6,23.12632648859348,4057.4736735114066
503704,10000,325.6,11721.6,27.655072012393827,11693.944927987606
503502,10000,339.25,12213.0,37.228970389963095,12175.771029610038
503395,18000,610.64,21983.04,58.674371244496406,21924.365628755506
502105,25000,818.38,29461.68,64.71180319574462,29396.968196804257
502094,8000,271.4,9770.4,52.61839795953623,9717.781602040463
501044,25000,814.0,29304.0,25.48888618224042,29278.51111381776
495478,9600,325.68,11724.48,56.59783768960116,11667.882162310398
494891,5550,182.66,6575.76,32.645608915470746,6543.114391084529
494123,10000,325.6,11721.6,35.26088902206233,11686.339110977939
493703,4000,134.27,4833.72,34.345388420453645,4799.374611579547
492654,19750,691.47,24892.920000000002,32.57527517593185,24860.34472482407
491939,25000,839.11,30207.96,46.60673673216092,30161.35326326784
490650,18000,610.64,21983.04,60.675849963372805,21922.36415003663
489161,3200,107.99,3887.64,30.55645358172544,3857.0835464182746
488783,15000,485.78,17488.079999999998,57.07811783211142,17431.001882167886
486607,15000,493.67,17772.12,36.27220864306959,17735.84779135693
486069,12000,413.58,14888.88,30.10201807820424,14858.777981921796
484483,18000,582.93,20985.48,58.37314939497378,20927.106850605025
479712,15000,511.56,18416.16,42.91275944047936,18373.24724055952
478260,20000,672.67,24216.12,41.01597774475989,24175.10402225524
476500,5000,174.08,6266.88,19.9027305416768,6246.9772694583235
469107,8000,299.43,10779.48,36.99867689720703,10742.481323102793
467583,10000,333.0,11988.0,32.156705941420604,11955.843294058579
466126,18000,608.42,21903.12,41.76685072413377,21861.353149275867
465413,3500,111.21,4003.56,27.04504195913802,3976.514958040862
463612,12000,403.6,14529.6,48.14615772354226,14481.453842276458
460920,8950,302.52,10890.72,36.886289737898046,10853.8337102621
460185,9000,280.97,10114.920000000002,50.20053347668263,10064.71946652332
458871,12000,415.76,14967.36,30.14114222753381,14937.218857772466
458153,2500,84.51,3042.36,21.8638971082451,3020.496102891755
456335,5000,166.5,5994.0,33.07874213290509,5960.921257867095
454329,7500,249.75,8991.0,48.27746796374788,8942.722532036252
454043,6500,219.71,7909.56,32.04299098015185,7877.517009019849
452112,14600,510.8,18388.8,37.29936410466871,18351.500635895332
451708,11000,347.72,12517.920000000002,45.77431007457061,12472.145689925432
451027,14500,517.28,18622.079999999998,39.51029732428581,18582.56970267571
450656,5000,158.86,5718.960000000001,31.62147787129033,5687.338522128711
449172,9000,285.95,10294.199999999999,38.05185632460576,10256.148143675393
447475,25000,832.5,29970.0,50.61941348255593,29919.380586517444
446864,5000,166.5,5994.0,30.166915421610884,5963.833084578389
445728,9000,301.2,10843.199999999999,51.092118734370494,10792.107881265629
445465,15250,515.46,18556.56,41.3140517843046,18515.245948215696
445134,9250,288.78,10396.079999999998,28.700800404846035,10367.379199595152
444944,24000,835.57,30080.52,61.523745798000405,30018.996254202
443474,4000,134.54,4843.44,20.741409689300067,4822.6985903107
442354,6000,206.86,7446.960000000001,36.58334173033621,7410.376658269664
441547,7000,239.18,8610.48,35.36885244192435,8575.111147558075
439523,5175,173.19,6234.84,28.26566876456556,6206.574331235434
439482,9000,299.7,10789.199999999999,35.69446780999305,10753.505532190005
438256,12000,393.65,14171.4,54.81968365045606,14116.580316349544
437951,15850,559.97,20158.920000000002,46.81359910141873,20112.106400898585
435180,6000,207.87,7483.32,30.145227958468546,7453.1747720415315
434191,10000,317.72,11437.920000000002,34.8913395737991,11403.028660426202
433245,10500,358.44,12903.84,40.73746440939042,12863.10253559061
430908,7800,265.79,9568.44,41.750842304636016,9526.689157695364
430646,15000,504.27,18153.72,44.26505406591054,18109.454945934092
430012,21600,709.85,25554.600000000002,44.03089297167546,25510.56910702833
429733,15850,519.94,18717.840000000004,59.27118457711512,18658.56881542289
429696,14800,538.98,19403.28,45.28132189992965,19357.99867810007
429572,12000,405.25,14589.0,29.87946837423405,14559.120531625766
425279,4000,127.79,4600.4400000000005,26.441470757494063,4573.998529242506
424804,12000,396.17,14262.12,37.25564129996837,14224.864358700033
427370,6000,191.69,6900.84,47.32221839681892,6853.517781603181
422374,4800,154.06,5546.16,39.79751743863415,5506.362482561366
419640,16000,282.05,16923.0,62.1692618438257,16860.830738156175
418217,5000,162.76,5859.36,28.81707352455713,5830.542926475443
415553,3400,113.28,4078.08,32.99318438184542,4045.0868156181546
414465,20000,666.3,23986.8,35.55753857905048,23951.24246142095
413036,9200,309.29,11134.44,29.40486033537734,11105.035139664624
411258,9800,333.94,12021.84,48.69585136377989,11973.14414863622
405898,12000,385.14,13865.039999999999,33.82118152092167,13831.218818479078
402839,8000,262.91,9464.76,36.57612754777156,9428.18387245223
400900,5000,166.58,5996.88,37.02934709892744,5959.850652901073
398197,14500,317.44,11427.84,44.37847154874717,11383.461528451253
393476,6000,201.71,7261.56,28.47561075402816,7233.0843892459725
390897,10000,353.14,12713.039999999999,30.79935696295312,12682.240643037047
390038,9000,301.2,10843.199999999999,46.20608549170792,10796.993914508292
389675,3000,104.54,3763.44,29.540558897642608,3733.8994411023573
388115,8000,274.45,9880.199999999999,28.177863100852665,9852.022136899146
387069,5775,185.35,6672.599999999999,28.963722280339184,6643.63627771966
386455,17000,574.1,20667.600000000002,56.43438149049222,20611.16561850951
384343,6000,188.02,6768.72,39.31567083590578,6729.404329164095
381882,3500,116.61,4197.96,22.132605211319422,4175.827394788681
381861,5000,168.09,6051.24,23.66640905959329,6027.573590940407
381261,20000,693.83,24977.88,60.13134040732536,24917.748659592675
557997,4750,109.57,6574.2,34.850410491238925,6539.349589508761
377775,7500,251.88,9067.68,22.752259279353066,9044.927740720646
377380,12000,407.08,14654.88,43.77102017814788,14611.10897982185
315196,24000,492.76,17739.36,56.462873657237935,17682.897126342763
373257,10000,342.29,12322.44,40.051469743956766,12282.388530256043
371025,8000,264.11,9507.960000000001,45.70494281224049,9462.25505718776
370696,10000,320.95,11554.199999999999,53.170152714167806,11501.02984728583
370339,8000,265.32,9551.52,52.14791204654403,9499.372087953456
370308,2500,77.98,2807.28,31.8445279096366,2775.4354720903634
371341,15000,518.06,18650.159999999996,62.45265938685947,18587.70734061314
367414,10000,342.29,12322.44,41.26603573706872,12281.17396426293
365344,25000,827.74,29798.64,48.56245808738552,29750.077541912615
363683,2500,82.02,2952.72,31.043298015511617,2921.6767019844883
362809,24000,876.36,31548.96,35.38991021886521,31513.570089781133
362272,2400,78.38,2821.68,33.882536031749424,2787.79746396825
360022,10000,329.57,11864.52,38.260791097260295,11826.25920890274
359903,15000,485.42,17475.12,42.12854836193136,17432.991451638067
359468,14400,489.86,17634.96,54.109797615377055,17580.850202384623
358508,6000,197.75,7119.0,37.71854219869899,7081.281457801301
358312,10500,335.76,12087.36,30.24765829665299,12057.112341703347
346656,7500,188.99,6803.64,47.09394726925207,6756.546052730749
333783,6400,101.64,3659.04,25.3374950633286,3633.702504936671
332728,9525,122.3,4402.8,36.22863469056109,4366.571365309439
330773,10000,163.01,5868.36,32.83881303736049,5835.521186962639
327046,10000,147.39,5306.039999999999,30.824500975429505,5275.21549902457
316948,16000,83.68,3012.4800000000005,23.602833082779103,2988.8771669172215
289873,16400,537.15,19337.399999999998,67.45051916343887,19269.94948083656
288651,3000,97.53,3511.08,30.73733605628615,3480.342663943714
275098,20000,667.06,24014.159999999996,43.11477493540556,23971.04522506459
268502,24000,807.74,29078.64,46.029327008832965,29032.610672991166
265115,11000,360.29,12970.44,39.44490512256829,12930.995094877433
256991,15000,535.02,19260.72,55.104713394934365,19205.615286605065
256704,10000,341.15,12281.4,46.34689931431691,12235.053100685684
254378,10000,330.53,11899.079999999998,38.294050207181485,11860.785949792817
239843,20000,640.76,23067.36,61.66067512985216,23005.699324870147
218282,11000,370.59,13341.24,39.841174049728586,13301.398825950271
208191,9600,313.3,11278.800000000001,44.17932261490773,11234.620677385094
190846,25000,851.41,30650.76,51.02592941750645,30599.734070582494
140036,4000,32.25,1161.0,23.95388980202868,1137.0461101979713
111227,20000,678.08,24410.88,70.77072477214564,24340.109275227856
